video_url,time_added
https://www.youtube.com/watch?v=mJyoBlK7iAA,2020-06-16 10:19:58 UTC
https://www.youtube.com/watch?v=IRQriWl1ZEE,2020-06-16 10:13:47 UTC
https://www.youtube.com/watch?v=PrGBg6VGnIk,2020-06-15 23:05:31 UTC
https://www.youtube.com/watch?v=gZlW4CGcwRc,2020-06-14 16:02:29 UTC
https://www.youtube.com/watch?v=kX-ACLNgLLo,2020-06-14 14:23:15 UTC
https://www.youtube.com/watch?v=isu4TRgFMNo,2020-06-14 14:18:32 UTC
https://www.youtube.com/watch?v=Peu-XMUunoI,2020-06-14 11:37:58 UTC
https://www.youtube.com/watch?v=Y2ejLlMIz7A,2020-06-12 13:52:07 UTC
https://www.youtube.com/watch?v=GuqCibVW5wo,2020-06-12 11:03:25 UTC
https://www.youtube.com/watch?v= -mHaq88BAV4,2020-06-11 23:30:01 UTC
https://www.youtube.com/watch?v=VTrgxKCgh6w,2020-06-10 18:02:28 UTC
https://www.youtube.com/watch?v=U3z3tAXLgyA,2020-06-03 22:53:09 UTC
https://www.youtube.com/watch?v=QB-j2MOfqB4,2020-06-03 18:49:27 UTC
https://www.youtube.com/watch?v=wsf78BS9VE0,2020-06-01 15:01:30 UTC
https://www.youtube.com/watch?v=iHj-5XCNoD4,2020-05-31 06:51:12 UTC
https://www.youtube.com/watch?v=R0qLB0jD_kw,2020-05-30 23:42:49 UTC
https://www.youtube.com/watch?v=MQMsdS0gRe4,2020-05-30 14:30:19 UTC
https://www.youtube.com/watch?v=TmGD7P3uI4M,2020-05-29 17:21:48 UTC
https://www.youtube.com/watch?v=lka9S2n4EGk,2020-05-29 17:07:35 UTC
https://www.youtube.com/watch?v=dlwrdQscU6M,2020-05-26 09:49:59 UTC
