video_url,time_added
https://www.youtube.com/watch?v=SDSW_UByOVY,2020-05-21 23:22:09 UTC
https://www.youtube.com/watch?v=9ZK9szRr7FY,2020-05-21 13:28:20 UTC
https://www.youtube.com/watch?v=8f6zlaQPXBs,2020-05-17 10:28:02 UTC
https://www.youtube.com/watch?v=x3whtAlq2V8,2020-05-07 18:22:20 UTC
https://www.youtube.com/watch?v=wR1KuocG3jA,2020-05-01 23:25:18 UTC
https://www.youtube.com/watch?v=2Z7coejl77g,2020-05-01 19:14:49 UTC
https://www.youtube.com/watch?v=M0RGF66groA,2020-04-24 21:38:44 UTC
https://www.youtube.com/watch?v=mWUJA3CrapE,2020-01-02 16:02:09 UTC
https://www.youtube.com/watch?v=LehvY__pLYY,2019-12-05 11:47:57 UTC
https://www.youtube.com/watch?v=rLM-bmdTuy0,2019-11-23 00:46:12 UTC
https://www.youtube.com/watch?v=KMSGj9Y2T9Q,2019-10-28 08:02:09 UTC
https://www.youtube.com/watch?v=w3Iw4o4amCw,2019-10-26 19:41:23 UTC
https://www.youtube.com/watch?v=aIEyrcVcAhA,2019-10-23 00:22:07 UTC
https://www.youtube.com/watch?v=55KGua5iW0E,2019-10-22 17:40:54 UTC
https://www.youtube.com/watch?v=Osmeg5DWSdY,2019-10-19 18:20:29 UTC
https://www.youtube.com/watch?v=Km-l-5GigIo,2019-10-18 16:29:59 UTC
https://www.youtube.com/watch?v=YfJiPSKUlgQ,2019-10-17 20:44:56 UTC
https://www.youtube.com/watch?v=PuVrGuBm3Ik,2019-09-10 17:20:02 UTC
https://www.youtube.com/watch?v=PkkV1vLHUvQ,2019-08-17 16:51:28 UTC
https://www.youtube.com/watch?v=s3CSk-PH6Mo,2019-05-06 11:54:33 UTC
https://www.youtube.com/watch?v= -dY2IBPzJhI,2019-04-15 18:07:56 UTC
