video_url,time_added
https://www.youtube.com/watch?v=ItXZXz3fz90,2021-10-27 20:01:35 UTC
https://www.youtube.com/watch?v=om4kdCia0rM,2021-10-27 11:37:33 UTC
https://www.youtube.com/watch?v=x9TzeLXM4g4,2021-10-23 07:34:36 UTC
https://www.youtube.com/watch?v=nrHtaR0CsgY,2021-10-01 07:06:04 UTC
https://www.youtube.com/watch?v=ehAgZVaPG7A,2021-09-16 04:37:49 UTC
https://www.youtube.com/watch?v=D9XB91KXvdw,2021-09-12 10:49:22 UTC
https://www.youtube.com/watch?v=FAZAbwHCxVw,2021-08-30 23:55:27 UTC
https://www.youtube.com/watch?v=NfLxXoLAI08,2021-08-25 20:22:01 UTC
https://www.youtube.com/watch?v=woLrMtVRIWE,2021-08-25 20:18:40 UTC
https://www.youtube.com/watch?v=R5MYEOaTBoc,2021-08-19 14:42:51 UTC
https://www.youtube.com/watch?v=8q7y__aVa78,2021-07-25 23:22:04 UTC
https://www.youtube.com/watch?v=ouVSkiDTc2s,2021-07-25 23:14:41 UTC
https://www.youtube.com/watch?v=CrqWLvNSYtM,2021-07-17 19:14:33 UTC
https://www.youtube.com/watch?v=IUU1EE2Z4JU,2021-07-15 17:50:42 UTC
https://www.youtube.com/watch?v=6UdiXciaZRk,2021-07-12 15:21:58 UTC
https://www.youtube.com/watch?v=tAth4SZ2tto,2021-07-11 15:13:30 UTC
https://www.youtube.com/watch?v=nJlmcQA_dVQ,2021-07-10 23:42:20 UTC
https://www.youtube.com/watch?v=neqhxD6_zVw,2021-07-02 11:10:55 UTC
https://www.youtube.com/watch?v=rx5PzsN1Q7g,2021-07-02 10:52:34 UTC
https://www.youtube.com/watch?v=7cwOISuZqWY,2021-06-12 22:21:03 UTC
