video_url,time_added
https://www.youtube.com/watch?v=ZXsQAXx_ao0,2020-08-07 12:25:08 UTC
https://www.youtube.com/watch?v=Vkh5ohj6vyo,2020-08-07 11:41:19 UTC
https://www.youtube.com/watch?v= -K0DY_NmWCs,2020-08-07 11:03:58 UTC
https://www.youtube.com/watch?v=HFWpccvpEYU,2020-08-03 11:40:00 UTC
https://www.youtube.com/watch?v=BqSxjmvXzzY,2020-08-03 11:37:56 UTC
https://www.youtube.com/watch?v=7JgdzmrqTXU,2020-08-02 17:16:53 UTC
https://www.youtube.com/watch?v=Z6RfGT2bXb0,2020-07-22 01:29:48 UTC
https://www.youtube.com/watch?v=d_qGO4GrbQM,2020-07-19 09:55:14 UTC
https://www.youtube.com/watch?v=YsqLmWLg7JE,2020-07-06 23:26:01 UTC
https://www.youtube.com/watch?v=usL1YjccLt0,2020-07-06 07:58:22 UTC
https://www.youtube.com/watch?v=uNQHHGeztOU,2020-07-04 00:02:46 UTC
https://www.youtube.com/watch?v=zlGRNRAL148,2020-06-22 15:59:26 UTC
https://www.youtube.com/watch?v=H1UoqbIQpnU,2020-06-20 23:13:26 UTC
https://www.youtube.com/watch?v=PGj2rygauSw,2020-06-20 10:49:46 UTC
https://www.youtube.com/watch?v=kgW7pBKcU4k,2020-06-19 22:24:20 UTC
https://www.youtube.com/watch?v=km2OPUctni4,2020-06-19 18:15:28 UTC
https://www.youtube.com/watch?v=m8kME9ry2q8,2020-06-19 12:24:02 UTC
https://www.youtube.com/watch?v=S90aRNfhYhw,2020-06-18 23:21:54 UTC
https://www.youtube.com/watch?v=O5MGVvaiQ8s,2020-06-18 21:50:59 UTC
https://www.youtube.com/watch?v=gdw_Sk_Ln0I,2020-06-18 07:16:08 UTC
