video_url,time_added
https://www.youtube.com/watch?v=JoHFxUFtXyY,2022-03-20 07:21:08 UTC
https://www.youtube.com/watch?v=IT3papXdHR8,2022-02-21 11:42:43 UTC
https://www.youtube.com/watch?v=z1Km-P6Bd90,2022-02-20 10:35:42 UTC
https://www.youtube.com/watch?v=6Q9dMKCTowg,2022-01-23 09:27:08 UTC
https://www.youtube.com/watch?v=sGJQe6C712g,2022-01-22 10:16:46 UTC
https://www.youtube.com/watch?v=aeX9UL2DP2g,2022-01-22 04:26:02 UTC
https://www.youtube.com/watch?v=FSTAWZpVtsQ,2022-01-22 04:25:26 UTC
https://www.youtube.com/watch?v=9r76Lia6i_4,2022-01-09 14:27:45 UTC
https://www.youtube.com/watch?v=hRoC_SF7YgE,2022-01-02 17:57:55 UTC
https://www.youtube.com/watch?v=kA2O2-pr1Pc,2022-01-01 15:55:10 UTC
https://www.youtube.com/watch?v=OdSs5gljqg4,2021-12-24 21:20:50 UTC
https://www.youtube.com/watch?v=gFj8qt9HiZg,2021-12-19 12:12:59 UTC
https://www.youtube.com/watch?v=WfV-0Yv5vNY,2021-12-06 18:44:50 UTC
https://www.youtube.com/watch?v=Y0KA53cKNnI,2021-12-01 08:04:04 UTC
https://www.youtube.com/watch?v=dwh6SShhnVI,2021-11-23 19:38:48 UTC
https://www.youtube.com/watch?v=efpnqi2zIxI,2021-11-13 08:53:25 UTC
https://www.youtube.com/watch?v=WdJbJSYRY_o,2021-11-10 10:17:09 UTC
https://www.youtube.com/watch?v=TYJ1rG3J8eg,2021-11-06 20:41:33 UTC
https://www.youtube.com/watch?v=opK9pvmE-lM,2021-10-30 14:53:34 UTC
https://www.youtube.com/watch?v=XvBwG4NK3X0,2021-10-29 00:46:03 UTC
